ID,aCO2-1,aCO2-2,aCO2-3,aCO2-4,aCO2-5,aCO2-6,eCO2-1,eCO2-2,eCO2-3,eCO2-4,eCO2-5,eCO2-6
PhoD_ASV1114,0.000157282,0.000432526,0.000471846,0.000943693,0.000314564,0.00070777,0.001140296,0.001376219,0.002005348,0.001061655,0.001612142,0.001887386
PhoD_ASV210,0.000511167,0.000353885,0.001022334,0.000865052,0.000393205,0.000825731,0.00074709,0.001572822,0.00074709,0.000983014,0.000825731,0.000786411
PhoD_ASV121,0.002005348,0.001140296,0.001730104,0.001336898,0,0,0.001376219,0,0,0.00145486,0,0.001218937
PhoD_ASV242,0.000983014,0.000943693,0.001258257,0.001494181,0,0.00070777,0.001376219,0.000235923,0.000668449,0.000471846,0.001494181,0.001218937
PhoD_ASV188,0.001022334,0.001376219,0.000865052,0.000983014,0.000825731,0.001297578,0.000511167,0.000668449,0.00074709,0.00074709,0.00074709,0.000786411
PhoD_ASV302,0.000786411,0.001061655,0.001022334,0.000471846,0.001100975,0.001730104,0.001533501,0.000668449,0.000550488,0.001061655,0.000471846,0.000943693
PhoD_ASV273,0.000943693,0.001730104,0.000904372,0.000471846,0.00216263,0.001140296,0.000393205,0.001100975,0.000668449,0.000432526,0.000235923,0.00070777
PhoD_ASV239,0.001297578,0.000865052,0.001100975,0.001376219,0,0.001297578,0.000550488,0.001258257,0.001022334,0.001100975,0.001061655,0
PhoD_ASV333,0.000393205,0.000786411,0.001218937,0.001612142,0.001258257,0.000550488,0.00074709,0.001494181,0,0.001179616,0.000668449,0.000943693
PhoD_ASV701,0.000314564,0.000629129,0.000157282,0.000629129,0.000393205,0.000589808,0.000865052,0.001572822,0.001651463,0.002555835,0.001533501,0.000983014
PhoD_ASV355,0.000825731,0.000393205,0.000825731,0.000983014,0.000865052,0.000865052,0.001100975,0.001494181,0.000983014,0.00074709,0.001061655,0.000550488
PhoD_ASV475,0.000393205,0,0.000511167,0.000668449,0.001336898,0.000668449,0.001179616,0.001258257,0.001179616,0.001218937,0.001651463,0.001140296
PhoD_ASV4085,0,0,0.001022334,0.001336898,0,0,0,0.002280591,0.002359232,0.003499528,0.000983014,0
PhoD_ASV498,0.000550488,0.000511167,0.001140296,0.000668449,0.001179616,0.001061655,0.001022334,0.001022334,0.000825731,0.000668449,0.000904372,0.000511167
PhoD_ASV202,0.001258257,0.001336898,0.000589808,0.001140296,0.000393205,0.001140296,0.000275244,0.00070777,0.000983014,0.000471846,0.000865052,0.000589808
PhoD_ASV249,0.000550488,0.000904372,0.000904372,0.001022334,0.001258257,0,0.000235923,0.001218937,0.001218937,0.00145486,0.000314564,0.000471846
PhoD_ASV184,0.001258257,0.001022334,0.001061655,0.001022334,0.00070777,0.001022334,0,0.001258257,0.001376219,0,0.000629129,0.000196603
PhoD_ASV152,0.001297578,0,0.00145486,0.001887386,0.002398553,0,0,0,0,0,0,0.001730104
PhoD_ASV329,0.000904372,0.001926707,0,0.00145486,0,0,0.001022334,0.001651463,0.000511167,0.00074709,0.001061655,0.000550488
PhoD_ASV314,0.000825731,0,0.00074709,0.000865052,0,0.000943693,0.000825731,0.001258257,0.001297578,0.000904372,0.001179616,0.000668449
PhoD_ASV232,0.001258257,0,0.000786411,0.001258257,0.000786411,0.00074709,0.00145486,0.000904372,0,0.001533501,0.000629129,0.000393205
PhoD_ASV643,0.000235923,0.000432526,0.000314564,0.001533501,0.000275244,0.000353885,0.001179616,0.000471846,0,0.002595156,0.000629129,0.002083989
PhoD_ASV254,0.000865052,0.000432526,0.000943693,0.001258257,0.001376219,0.001061655,0.000668449,0,0.000511167,0.000943693,0.000668449,0.00074709
PhoD_ASV312,0.000825731,0.003302925,0,0.001100975,0.001690783,0.001140296,0,0,0,0.00074709,0,0.000865052
PhoD_ASV272,0.000904372,0.00070777,0.00074709,0.001100975,0.000629129,0.000786411,0.000432526,0.000943693,0.001651463,0.000668449,0.000550488,0.000668449
PhoD_ASV209,0.001022334,0.000943693,0.001061655,0.000668449,0.001612142,0,0,0,0.001415539,0.001022334,0.001061655,0
PhoD_ASV181,0.001140296,0,0.001179616,0.001336898,0.001297578,0,0.000550488,0.001061655,0,0.001336898,0.000865052,0
PhoD_ASV476,0.000471846,0.002280591,0.001140296,0,0,0,0,0.001887386,0.001061655,0.001218937,0,0.001887386
PhoD_ASV2429,0,0.000550488,0.000589808,0,0,0.001179616,0,0,0,0,0,0.007431582
PhoD_ASV376,0.000393205,0.001179616,0.00070777,0,0.000629129,0.000589808,0.001336898,0,0.000943693,0.002437874,0.000471846,0.000983014
PhoD_ASV278,0.00074709,0.00290972,0,0,0.001730104,0,0,0,0,0,0.001926707,0.001572822
PhoD_ASV350,0.00070777,0.001140296,0.000629129,0.001140296,0.000904372,0.000943693,0.000786411,0.000432526,0.000983014,0.000393205,0.000668449,0.000393205
PhoD_ASV267,0.001140296,0.000786411,0.001022334,0.001022334,0,0,0.000353885,0.001651463,0.000589808,0.000825731,0.000865052,0.000865052
PhoD_ASV183,0.001336898,0.001140296,0.000943693,0,0,0.001769424,0.002398553,0,0,0,0,0.000825731
PhoD_ASV200,0.000943693,0.000865052,0.000550488,0.001179616,0.00070777,0.000393205,0,0.000432526,0.000943693,0.000589808,0.000668449,0.00074709
PhoD_ASV315,0.000668449,0.002280591,0.002044668,0.001612142,0,0.001494181,0,0,0,0.000865052,0,0
PhoD_ASV399,0.00074709,0.000865052,0.000589808,0.000786411,0.001966027,0.001336898,0.001022334,0.000314564,0,0.001179616,0.000629129,0.000235923
PhoD_ASV2391,0,0.000943693,0.001415539,0,0,0.002241271,0.000668449,0.001336898,0.000865052,0.000904372,0.001061655,0.000550488
PhoD_ASV494,0.000511167,0.001533501,0.001179616,0.000550488,0.00070777,0.001297578,0,0.000511167,0.000904372,0.000865052,0.000668449,0.000589808
PhoD_ASV569,0.000196603,0.000157282,0.000196603,0,0.000196603,0.000393205,0.001140296,0.001926707,0.001415539,0.000943693,0.000825731,0.001100975
PhoD_ASV358,0.00070777,0.001140296,0,0.001415539,0.00074709,0.000668449,0.000629129,0.00070777,0.000904372,0,0.000668449,0.001376219
PhoD_ASV166,0.001887386,0,0.00145486,0.000943693,0,0,0,0.001533501,0.001140296,0.001061655,0,0.000157282
PhoD_ASV321,0.000668449,0.000471846,0.00074709,0.000865052,0.00070777,0.001140296,0.001140296,0,0.001022334,0.000353885,0.00070777,0.000353885
PhoD_ASV4813,0,0,0,0.003302925,0.00145486,0,0,0,0,0,0,0.004443221
PhoD_ASV2387,0,0.000983014,0.001808745,0.001100975,0.001612142,0.00145486,0.001100975,0,0.000825731,0,0,0.00074709
PhoD_ASV425,0.000589808,0,0.000550488,0.000393205,0,0,0,0.00074709,0.001376219,0.001769424,0.00145486,0.000943693
PhoD_ASV158,0.001730104,0.000550488,0.000589808,0,0.000629129,0.000393205,0.000904372,0.000275244,0.000589808,0.000471846,0.001140296,0.000275244
PhoD_ASV5561,0,0,0,0,0.001926707,0,0.00145486,0,0,0.002949041,0.002398553,0
PhoD_ASV424,0.000629129,0.000825731,0.001061655,0.00074709,0,0.000904372,0.000314564,0.00074709,0.001336898,0.001100975,0.000432526,0.000432526
PhoD_ASV300,0.000825731,0.000865052,0.00074709,0,0.000786411,0.000825731,0,0.001022334,0,0.000353885,0.00070777,0.001140296
PhoD_ASV562,0.000314564,0.000943693,0.004167977,0,0,0.002595156,0.000157282,0,0,0.000117962,0.000196603,7.86E-05
PhoD_ASV266,0.000865052,0,0.000904372,0,0.001258257,0,0,0.002083989,0,0,0.001100975,0.000668449
PhoD_ASV496,0.000471846,0,0.000511167,0.000353885,0.000275244,0,0.001336898,0.00070777,0.000983014,0.001179616,0.001100975,0.000786411
PhoD_ASV236,0.001376219,0.000786411,0.000865052,0.000117962,0.003263605,0,0.000314564,0,0,0.000235923,0,0.000235923
PhoD_ASV363,0.00070777,0,0.000668449,0.000865052,0,0.000589808,0.001100975,0.001218937,0,0.000786411,0.000786411,0.000668449
PhoD_ASV878,0.000235923,0.000471846,0.000786411,0.000865052,0.000825731,0.000904372,0.000865052,0.000511167,0.000589808,0.001140296,0.000314564,0.001022334
PhoD_ASV248,0.001376219,0.001336898,0.000825731,0,0.000629129,0,0.001297578,0,0.000471846,0.000550488,0.00070777,0
PhoD_ASV332,0.001022334,0.000471846,0.000393205,0.000275244,0.000904372,0.000432526,0.00074709,0.000550488,0.000550488,0.000904372,0.000432526,0.000471846
PhoD_ASV352,0.00070777,0.000825731,0.000786411,0,0.000668449,0.000904372,0.000983014,0,0.000943693,0.001808745,0,0
PhoD_ASV4080,0,0,0.001415539,0.001376219,0,0,0,0.001336898,0,0.000589808,0.002044668,0.000904372
PhoD_ASV4079,0,0,0.001612142,0,0.001258257,0,0,0,0.003342246,0,0,0.001572822
PhoD_ASV161,0.00145486,0,0.001415539,0,0.002359232,0,0,0.000196603,0.000196603,0,0.000196603,0
PhoD_ASV506,0.000353885,0.000629129,0.001179616,0.00070777,0.000550488,0.001415539,0.000589808,0.000511167,0.00070777,0.000471846,0.000353885,0.000196603
PhoD_ASV483,0.000471846,0.000786411,0.003067002,0,0.000983014,0,0.000550488,0,0,0,0.000471846,0.001061655
PhoD_ASV468,0.000589808,0.001022334,0.000786411,0.001218937,0.000865052,0,0.00070777,0.000432526,0.000904372,0.000235923,0.000432526,0.000353885
PhoD_ASV438,0.000471846,0,0,0,0,0,0.001297578,0,0.001612142,0.000393205,0.001494181,0.001651463
PhoD_ASV435,0.000511167,0.000786411,0.001100975,0.00074709,0.001061655,0,0.000825731,0.000511167,0.000550488,0.000314564,0.000589808,0.000353885
PhoD_ASV461,0.000432526,0,0.001140296,0.000393205,0,0.000668449,0,0.001140296,0.000668449,0.000550488,0.000786411,0.000904372
PhoD_ASV567,0.000432526,0.000393205,0.001179616,0.000235923,0.001376219,0.000629129,0.000786411,0.000235923,0.000629129,0.001061655,0.000511167,0.000275244
PhoD_ASV362,0.000432526,0.000589808,0.001061655,0.000393205,0.000471846,0.000432526,0.000432526,0.000865052,0.000393205,0.000511167,0.000235923,0.000432526
PhoD_ASV410,0.00074709,0,0,0.000943693,0.005504876,0,0,0.000275244,0,0,0,0
PhoD_ASV265,0.000943693,0,0.000393205,0.000904372,0.000983014,0.000786411,0,0.000432526,0,0.000668449,0.000157282,0.001061655
PhoD_ASV381,0.000511167,0.00070777,0.001651463,0.000629129,0.000550488,0.000393205,0.000275244,0.000235923,0.000786411,0.000393205,0.000353885,0.000393205
PhoD_ASV283,0.000865052,0.001061655,0.000432526,0.000393205,0.000471846,0.000943693,0.000393205,0.000196603,0.000550488,0.000432526,0.000157282,0.000393205
PhoD_ASV217,0.001336898,0.001336898,0.00074709,0.001100975,0,0.00070777,0,0.000904372,0,0,0,0
PhoD_ASV194,0.001494181,0.001179616,0,0,0.001061655,0,0,0,0,0.001179616,0.001022334,0
PhoD_ASV492,0.000432526,0.000432526,0.000550488,0.001612142,0,0.00074709,0.000511167,0,0.000825731,0.000432526,0.000983014,0.000314564
PhoD_ASV591,0.000235923,0,0,0.001061655,0.001926707,0.001022334,0.002477194,0,0,0,0.000471846,0
PhoD_ASV357,0.000629129,0.00070777,0,0.000629129,0.000786411,0.000943693,0.00070777,0,0.000589808,0.000393205,0.000393205,0.000393205
PhoD_ASV421,0.000511167,0.000432526,0.000314564,0.00074709,0.000786411,0.000589808,0.000550488,0.000432526,0.000432526,0.000393205,0.000471846,0.000589808
PhoD_ASV549,0.000393205,0,0.001179616,0,0.00216263,0.000235923,0.000786411,0.001140296,0,0.000589808,0.000511167,0.000235923
PhoD_ASV508,0.000471846,0.000393205,0.000825731,0.001100975,0.000589808,0.000432526,0.000393205,0.000157282,0.000393205,0.001100975,0.000589808,0.000275244
PhoD_ASV349,0.000471846,0.000550488,0.000314564,0.000314564,0.000943693,0.000589808,0.000235923,0.00070777,0.000353885,0.00074709,7.86E-05,0.000904372
PhoD_ASV191,0.001533501,0,0,0,0,0.000865052,0,0.001690783,0,0.001022334,0.000668449,0
PhoD_ASV408,0.000511167,0.000983014,0.001336898,0.001100975,0.000589808,0,0.000550488,0.000865052,0,0,0,0.000511167
PhoD_ASV755,0.000235923,0,0.000314564,0.000865052,0.001100975,0.001061655,0.000275244,0.000235923,0.000353885,0.000904372,0.00074709,0.00070777
PhoD_ASV584,0.000275244,0.000235923,0.000589808,0,0.001022334,0.000471846,0.000550488,0,0.00074709,0.001415539,0.00074709,0.000353885
PhoD_ASV215,0.000943693,0.000314564,0.000825731,0,0.000865052,0,0.000511167,0.000511167,0.000511167,0.000353885,0,0.000235923
PhoD_ASV335,0.000786411,0.000550488,0.000550488,0.000393205,0,0.000471846,0.00074709,0.000511167,0,0.001061655,0.000471846,0.000786411
PhoD_ASV919,0.000314564,0.000550488,0.000589808,0.000157282,0,0.000668449,0.000865052,0,0.000471846,0.000865052,0.001140296,0.000825731
PhoD_ASV229,0.000904372,0.000943693,0,0.000314564,0.000157282,0.000589808,0,0.000943693,0.000314564,0,0.000589808,0
PhoD_ASV3242,0,0,0,0.000432526,0,0.00070777,0,0.002516515,0,0,0.002005348,0.000904372
PhoD_ASV455,0.000471846,0.000629129,0.001376219,0.00074709,0.000825731,0.000432526,0,0.001022334,0,0,0.000550488,0.000275244
PhoD_ASV596,0.000196603,0.000393205,0.000511167,0.000353885,0,0.000393205,0.000550488,0.000471846,0.000825731,0.000825731,0.000432526,0.000904372
PhoD_ASV306,0.000825731,0,0.000629129,0.00074709,0,0.000471846,0.00074709,0,0.001808745,0,0.000589808,0
PhoD_ASV411,0.000825731,0.000904372,0.000668449,0.000314564,0.001140296,0.000629129,0.000196603,0,0,0.000196603,0.000629129,0.000668449
PhoD_ASV393,0.000550488,0.000865052,0,0.000432526,0.000668449,0.000550488,0,0,0,0,0.001966027,0.000471846
PhoD_ASV568,0.000314564,0.000275244,0,0.000983014,0.000550488,0.001336898,0.000275244,0.000471846,0.000825731,0.00070777,0.000629129,0
PhoD_ASV4816,0,0,0,0.001730104,0.001336898,0,0.000943693,0,0.000432526,0,0,0.002359232
PhoD_ASV769,0.000432526,0.000786411,0.003106323,0,0,0.001376219,0,0.001415539,0,0,0,0
PhoD_ASV247,0.001100975,0.000511167,0,0,0.000157282,0,0.000471846,0.000314564,0,0,0.00070777,0.001297578
PhoD_ASV747,0.000196603,0.00070777,0.000786411,0,0.000668449,0.001808745,0.000353885,0.001179616,0,0,0,0.000629129
PhoD_ASV510,0.000235923,0.000668449,0,0.000393205,0.000353885,0.000196603,0.000471846,0.000629129,0.001061655,0.000550488,0.000314564,0.000629129
PhoD_ASV389,0.000668449,0.000471846,0.000629129,0,0,0.000550488,0.000629129,0.00070777,0.00074709,0.000353885,0.000353885,0.000393205
PhoD_ASV235,0.001218937,0,0.000786411,0.000865052,0.000983014,0,0.000629129,0,0,0.000786411,0,0
PhoD_ASV2379,0,0.001572822,0.001100975,0,0.000471846,0.000629129,0,0,0,0.000314564,0.000825731,0.001415539
PhoD_ASV676,0.000196603,0.000314564,0.000511167,0.000196603,0.003892734,0,0.000157282,0.000196603,0,0.000196603,3.93E-05,0.000196603
PhoD_ASV448,0.000471846,0,0,0,0.004050016,0,0,0,0,0,0.000629129,0
PhoD_ASV608,0.000393205,0.000983014,0.000393205,0.000589808,0.000511167,0.000589808,0.000432526,0.000432526,0.00074709,0.000157282,0.00074709,0.000196603
PhoD_ASV563,0.000353885,0,0.000432526,0.000471846,0.000825731,0.000550488,0.000432526,0.000393205,0.000432526,0,0.000589808,0.000668449
PhoD_ASV539,0.000314564,0.000471846,0.000393205,0.000117962,0.000275244,0.001297578,0.000825731,0.000589808,0.000157282,0.000393205,0.000196603,0.000511167
PhoD_ASV431,0.000550488,0.000314564,0.000668449,0.000550488,0.001690783,0.000943693,0,0,0,0,0.000432526,0.000235923
PhoD_ASV380,0.000511167,0.000275244,0.000550488,0.000314564,0.000235923,0.00074709,0.000432526,0.00070777,0.000511167,0.000393205,0.000314564,0
PhoD_ASV685,0.000393205,0.00074709,0,0,0.000511167,0.000943693,0,7.86E-05,0,0.00216263,0.000157282,0.000629129
PhoD_ASV450,0.000432526,0.000432526,0,0.000432526,0,0.000629129,0.00070777,0.000393205,0.001022334,0.000904372,0,0.000432526
PhoD_ASV334,0.000668449,0.000353885,0.001022334,0.000786411,0.000353885,0,0.000393205,0.000825731,0,0.000511167,0,0.000314564
PhoD_ASV233,0.001100975,0,0.000471846,0.000432526,0,0,0,0.000589808,0.000275244,0.000275244,0.000393205,0.000471846
PhoD_ASV378,0.000511167,0.000196603,0.000550488,0.000157282,0.000235923,0.000943693,0.000353885,0.000668449,0.000629129,7.86E-05,0.000117962,0.000511167
PhoD_ASV505,0.000432526,0.000550488,0.000668449,0.000432526,0.000275244,0.000353885,0.000589808,0.000629129,0.000511167,0.000196603,0.000275244,0.000353885
PhoD_ASV366,0.00070777,0,0,0.00070777,0.000943693,0,0.000629129,0.000589808,0,0,0.000786411,0.000432526
PhoD_ASV481,0.000511167,0.00074709,0,0,0.000865052,0,0,0.000825731,0,0,0.001061655,0.000393205
PhoD_ASV285,0.000983014,0.000983014,0,0.001179616,0.001376219,0,0.000471846,0,0,0,0,0
PhoD_ASV4078,0,0,0.001494181,0.001494181,0,0,0,0,0,0,0.001258257,0.001179616
PhoD_ASV253,0.001179616,0.001494181,0.000825731,0.00070777,0,0,0,0,0,0,0,0
PhoD_ASV397,0.00070777,0.000471846,7.86E-05,0.000275244,0.000393205,0.000393205,0.000157282,0.000786411,0.000786411,0.000432526,0,0.000393205
PhoD_ASV631,0.000393205,0,0,0,0,0,0.000904372,0.00074709,0.000668449,0.00074709,0.000786411,0.000865052
PhoD_ASV348,0.00074709,0.000353885,0.000471846,0.000235923,0.000589808,0.000432526,0,0.000393205,0.000550488,0.000275244,0.000314564,0.000314564
PhoD_ASV754,0.000275244,0,0.000196603,0.000196603,0.000865052,0,0,7.86E-05,0.000550488,0.000235923,0.000157282,0.002437874
PhoD_ASV493,0.000393205,0.000393205,0,0.000825731,0.000825731,0.000825731,0,0.000157282,0,0,0.001022334,0.000235923
PhoD_ASV808,0.000235923,0.000511167,0,0.00070777,0,0,0.000314564,0.000314564,0.000393205,7.86E-05,0.000275244,0.00220195
PhoD_ASV522,0.000353885,0.000314564,0.000825731,0.000275244,0.000353885,0,0.000471846,0.000943693,0.000275244,0.000117962,0.000589808,0.000511167
PhoD_ASV527,0.000393205,0,0.00070777,0,0.000786411,0.000550488,0.00074709,0.000393205,0.000668449,0.000786411,0,0
PhoD_ASV361,0.000511167,0.000196603,0.000275244,0.000668449,0.000196603,0.000589808,0.000235923,0.000196603,0.000668449,0.000196603,0.000314564,0.000275244
PhoD_ASV440,0.000471846,0,0,0.002634476,0,0,0,0.002044668,0,0,0,0
PhoD_ASV873,0.000196603,0,0.00074709,0,0.002752438,0.000825731,0,0,0.000275244,0.000314564,0,0.000275244
PhoD_ASV834,0.000353885,0,0,0.000550488,0.003145643,0,0,0.001336898,0,0,0,0
PhoD_ASV718,0.000314564,0.000629129,0.000629129,0,0.000314564,0.000865052,0.001336898,0.000235923,7.86E-05,0.000511167,0.000353885,0
PhoD_ASV369,0.000550488,0.000353885,0,0.000393205,0.000235923,0.000471846,0.000550488,0.000668449,0.000235923,0.000275244,0.000511167,0.000275244
PhoD_ASV594,0.000235923,0.000511167,0.000589808,0.000393205,0.000471846,0,0.001100975,0,0.000353885,0,0.000511167,0.000471846
PhoD_ASV1250,3.93E-05,0.000629129,0.000196603,0.000196603,0,0.000196603,0.00074709,0.000589808,0.000943693,0.000589808,0.000589808,0.000393205
PhoD_ASV456,0.000471846,0.000865052,0,0.000196603,0.000471846,0.00070777,0,0.000471846,0.000589808,0.00070777,0.000196603,0.000157282
PhoD_ASV295,0.000668449,0,0.000825731,0.000235923,0.000275244,0.000353885,0.000983014,0.000235923,0,0.000432526,3.93E-05,0.000275244
PhoD_ASV547,0.000353885,0.000432526,0.000668449,0.000668449,0,0.001022334,0,0,0.000865052,0,0.000353885,0.000432526
PhoD_ASV866,0.000196603,0.000629129,0.000589808,0.000432526,0.000668449,0.000393205,0.000353885,7.86E-05,0.000668449,0.000511167,0.000471846,0.000353885
PhoD_ASV610,0.000471846,0.000511167,0.000629129,0.00070777,0.000786411,0,0.000235923,0.000353885,0,0.00070777,0.000275244,0.000275244
PhoD_ASV365,0.00074709,0.000353885,0,0.000668449,0.000393205,0.000550488,0.000589808,0.000393205,0.000550488,0.000235923,0,0
PhoD_ASV711,0.000196603,0.000629129,0,0.000393205,0.000629129,0.000432526,0.000432526,0.000550488,0.000235923,0.000786411,0.000393205,7.86E-05
PhoD_ASV341,0.00070777,0.000393205,0.000432526,0,0.000668449,0,0.000786411,0.001140296,0,0,0.000196603,0
PhoD_ASV548,0.000471846,0.000471846,0.000629129,0.000865052,0.000550488,0.000275244,0,0.000353885,0.000353885,0.000314564,0.000157282,0.000471846
PhoD_ASV609,0.000235923,0,0,0.00074709,0.000550488,0,0.000629129,0,0.000432526,0.000471846,0.00074709,0.000353885
PhoD_ASV2384,0,0.000983014,0.001376219,0.001100975,0,0,0,0,0,0.001022334,0.000511167,0
PhoD_ASV882,0.000235923,0.000471846,0.000511167,0.000589808,0.000550488,0.000275244,0.000235923,0,0.000235923,0.000629129,0.001022334,0.000117962
PhoD_ASV413,0.000511167,0.000471846,0.000550488,0.000471846,0.000432526,0,0,0.00070777,0,0.000393205,0.000157282,0.000353885
PhoD_ASV303,0.00070777,0.002555835,0,0,0,0.000865052,0,0,0,0,0,0
PhoD_ASV418,0.000511167,0,0,0,0,0,0.000943693,0,0.001612142,0,0.000983014,0
PhoD_ASV5560,0,0,0,0,0.001848065,0,0.00070777,0.001336898,0,0,0.001140296,0
PhoD_ASV383,0.000550488,0,0,0,0,0.001179616,0,0,0.001808745,0,0,0.000471846
PhoD_ASV243,0.001022334,0,0,0.001572822,0.000865052,0,0,0,0,0,0,0
PhoD_ASV595,0.000511167,0,0.000550488,0.000432526,0.000432526,0.000196603,0.000393205,0.000904372,0.000393205,0.000353885,0.000471846,3.93E-05
PhoD_ASV442,0.000629129,0,0,0,0,0.001022334,0.00070777,0,0.001100975,0,0.000471846,0
PhoD_ASV603,0.000353885,0,0,0,0.000511167,0.000314564,0.000471846,0,0.000471846,0.001140296,0.000471846,0.000393205
PhoD_ASV533,0.000393205,0,0,0.000393205,0,0,0,0,0.000943693,0,0.001494181,0.000629129
PhoD_ASV556,0.000353885,0.000314564,7.86E-05,0.000235923,0.000511167,0.000393205,0.000235923,0.000432526,0.000275244,0,0.00074709,0.000196603
PhoD_ASV1025,0.000157282,0.00074709,0.000668449,0.000432526,0.000550488,0.000629129,0.000196603,0,0.000432526,0.000471846,0.000196603,0.000393205
PhoD_ASV343,0.00070777,0,0,0,0.001022334,0,0.001061655,0.000904372,0,0,0,0
PhoD_ASV2419,0,0.000668449,0.001297578,0,7.86E-05,0.00070777,0.000196603,0,0,0.000157282,0,0.000983014
PhoD_ASV716,0.000275244,0,0,0.000117962,0.002555835,0,0,0,0.000117962,0.001297578,0,0
PhoD_ASV204,0.001336898,0.000393205,0,0.000393205,0,0.000432526,0,0,0,0,0,0.000471846
PhoD_ASV679,0.000196603,0,0,7.86E-05,0.000314564,0.000471846,0.000550488,0.00070777,0.000275244,0.000314564,0.000511167,0.000589808
PhoD_ASV600,0.000432526,0.000471846,0.000196603,0.000983014,0.000629129,0.000629129,0,0,0.000668449,0.000117962,0,0.000353885
PhoD_ASV274,0.000904372,0,0.000825731,0,0.000668449,0,0,0,0,0.000511167,0.000511167,0
PhoD_ASV429,0.000314564,0.000353885,0,0,0,0,0.000904372,0.000393205,0.000432526,0.000157282,0.001022334,0
PhoD_ASV536,0.000432526,0,0,0.000589808,0,0,0,0,0.000589808,0,0.001494181,0.000511167
PhoD_ASV803,0.000275244,0.000235923,0.000629129,0.000943693,0.000275244,0.000353885,0,0.000393205,0,0.000196603,0.000235923,0.000550488
PhoD_ASV269,0.000825731,0.001061655,0,0,0.001376219,0,0,0,0,0,0,0
PhoD_ASV351,0.000629129,0,0.000550488,0,0.000196603,0,0.000589808,0.000471846,0.000668449,0,0,0.000353885
PhoD_ASV1236,0.000196603,0.000196603,0,0.000668449,0.000196603,0,0.001022334,0,0,0.000668449,0.000786411,0.000314564
PhoD_ASV675,0.000196603,0,0,0,0,0,0.001179616,0,0,0.001140296,0.000786411,0.00074709
PhoD_ASV3250,0,0,0,0,0,0.00070777,0,0.001258257,0.00074709,0.000904372,0.000589808,0
PhoD_ASV757,0.000157282,0,0.000589808,0.000511167,0,0,0.000668449,0.000275244,0.000511167,0,0.000629129,0.000393205
PhoD_ASV906,0.000117962,0.000432526,0.000511167,0,0.000589808,0.000314564,0,0.000353885,0.000314564,0.001061655,0.000235923,0.000275244
PhoD_ASV416,0.000629129,0.001730104,0,0,0,0.000471846,0,0.00070777,0,0,0,0
PhoD_ASV490,0.000314564,0.000471846,0,0.000550488,0.000353885,0.000275244,0.000196603,0.000471846,0.000471846,0.000314564,0,0.000117962
PhoD_ASV439,0.00070777,0.000589808,0,0,0,0.001100975,0,0,0,0.000629129,0.00074709,0
PhoD_ASV815,0.000235923,0,0,0.000432526,0,0.001179616,0.000393205,0.000275244,0,0,0.00070777,0.000511167
PhoD_ASV558,0.000393205,0,0.000117962,0.000314564,0.000353885,0.000471846,0.000157282,0.000275244,0.000550488,0.000865052,0.000196603,0.000235923
PhoD_ASV633,0.000314564,0.000589808,0.000157282,0.000353885,0.000393205,0.000629129,0.000353885,0.000432526,0,0.000275244,0.000196603,0.000275244
PhoD_ASV434,0.000511167,0,0.001022334,0,0,0,0.000550488,0.000904372,0,0,0.000235923,0.000235923
PhoD_ASV340,0.000943693,0,0,0,0.002083989,0,0,0,0.000471846,0,0,0
PhoD_ASV390,0.000511167,0,0.000353885,0,0.000511167,0.001140296,0,0,0,0,0,0.000629129
PhoD_ASV532,0.000550488,0.000196603,0,0.000275244,0,0,0.000393205,0.000511167,0,0,0.001140296,0.000393205
PhoD_ASV670,0.000196603,0,0,0,0.000629129,0,0,0.000353885,0,0.000825731,0.001376219,0
PhoD_ASV2434,0,0.000432526,0,0,0.000471846,0.000275244,0.000589808,0.000393205,0.000314564,0.000157282,0.000825731,0.000511167
PhoD_ASV943,0.000157282,0.000275244,0.000314564,0.000865052,0.000353885,0.000314564,0.000157282,0.000235923,0.000196603,0.000629129,0.000471846,0
PhoD_ASV407,0.000629129,0.000589808,0,0,0.000393205,0.000550488,0,0.000668449,0.000314564,0,0,0.000314564
PhoD_ASV384,0.000432526,0.000353885,0.000157282,3.93E-05,0.000550488,0.000275244,0.000117962,0.000589808,0,0.000314564,0.000196603,0.000157282
PhoD_ASV721,0.000353885,0,0.000668449,0,0,0,0.00070777,0.000353885,0,0.000825731,0.00074709,0
PhoD_ASV543,0.000314564,0,0,0.001179616,0.000825731,0,0,0,0,0.001061655,0,0
PhoD_ASV2756,0,0.000157282,0,0,0,0,0,0,0,0.000117962,0.002831079,0
PhoD_ASV921,7.86E-05,0.000353885,0.000471846,0.000314564,0,0,0.000511167,0,0.000393205,0,0.000589808,0.000668449
PhoD_ASV589,0.000432526,0.000471846,0,0.000904372,0,0,0.000943693,0,0,0,0,0.000786411
PhoD_ASV577,0.000432526,0.000668449,0.000786411,0.000314564,0.000511167,0.000589808,0,0,0,0.000157282,0.000117962,0
PhoD_ASV917,0.000157282,0,0.000904372,0,0.000786411,0.001061655,0.000196603,0,0.000275244,0,0.000196603,0
PhoD_ASV326,0.000786411,0,0,0.000275244,0.000825731,0.000550488,0.000196603,0,0.000235923,0,0.000275244,0
PhoD_ASV395,0.000825731,0.000235923,0,0,0.000550488,0.00070777,0,0.000314564,0.000353885,3.93E-05,0,0.000275244
